time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-26T00:57:36.332Z,-19.7069,-69.4869,98.881,4.3,mb,51,101,0.278,0.74,us,us6000ng0s,2024-07-26T17:13:05.770Z,"43 km NE of Huara, Chile",earthquake,4.24,4.369,0.116,21,reviewed,us,us
2024-07-26T00:00:40.670Z,19.3913333333333,-155.2475,1.69,2.7,ml,20,57,0.006819,0.09,hv,hv74364811,2024-07-26T01:13:26.680Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.2,0.183416909964838,8,reviewed,hv,hv
2024-07-25T23:26:45.540Z,19.3848333333333,-155.244,1.81,2.8,ml,29,66,0.006933,0.11,hv,hv74364686,2024-07-26T02:15:01.040Z,"6 km S of Volcano, Hawaii",earthquake,0.19,0.18,0.209429334052415,17,reviewed,hv,hv
2024-07-25T23:05:04.740Z,19.3843333333333,-155.240666666667,1.83,2.75,ml,27,71,0.01012,0.08,hv,hv74364631,2024-07-26T01:46:03.580Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.234172432856545,16,reviewed,hv,hv
2024-07-25T22:55:25.339Z,27.0287,67.5177,10,4.2,mb,49,207,8.259,0.82,us,us6000nfz5,2024-07-26T01:37:06.040Z,"22 km WSW of Khairpur Nathan Shah, Pakistan",earthquake,11.38,1.981,0.09,34,reviewed,us,us
2024-07-25T21:46:31.190Z,19.3896666666667,-155.247666666667,1.43,3.12,ml,27,69,0.005378,0.1,hv,hv74364426,2024-07-26T00:48:24.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.14,0.14,0.385517392168541,22,reviewed,hv,hv
2024-07-25T21:35:41.334Z,34.2663,46.3663,10,4.8,mww,88,48,0.949,0.68,us,us6000nfyf,2024-07-26T13:03:14.910Z,"51 km ESE of Sarpol-e Z̄ahāb, Iran",earthquake,3.85,1.857,0.083,14,reviewed,us,us
2024-07-25T20:40:45.270Z,19.3855,-155.242,1.6,2.64,ml,24,80,0.008789,0.09,hv,hv74364256,2024-07-26T13:40:40.040Z,"6 km S of Volcano, Hawaii",earthquake,0.16,0.17,0.316063195059742,18,reviewed,hv,hv
2024-07-25T20:40:45.230Z,19.3875007629395,-155.241165161133,1.79999995231628,2.51,ml,38,52,0.009779,0.189999998,hv,hv74364251,2024-07-25T20:43:24.830Z,"6 km S of Volcano, Hawaii",earthquake,0.24,0.159999996,0.45,25,automatic,hv,hv
2024-07-25T20:32:17.816Z,-7.3703,128.6668,147.3,5.5,mww,96,29,5.681,0.79,us,us6000nfw2,2024-07-26T20:35:31.827Z,"223 km NE of Lospalos, Timor Leste",earthquake,8.18,4.684,0.053,34,reviewed,us,us
2024-07-25T20:26:44.050Z,63.1034,-150.8231,126.9,3.3,ml,,,,0.46,ak,ak0249iob6br,2024-07-25T20:38:06.040Z,"66 km SE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-07-25T19:51:13.850Z,18.033,-66.7615,14.39,2.57,md,19,144,0.1182,0.18,pr,pr71456223,2024-07-25T20:07:35.390Z,"1 km NNE of Magas Arriba, Puerto Rico",earthquake,0.44,0.92,0.0659628850937257,7,reviewed,pr,pr
2024-07-25T19:39:22.350Z,19.3663333333333,-155.218833333333,0.77,2.62,ml,40,53,0.008053,0.1,hv,hv74364061,2024-07-25T22:32:21.770Z,"8 km S of Volcano, Hawaii",earthquake,0.19,0.15,0.195680621941872,23,reviewed,hv,hv
2024-07-25T19:28:12.340Z,19.3781666666667,-155.2315,1.97,2.51,ml,34,81,0.00974,0.1,hv,hv74364031,2024-07-26T14:18:05.040Z,"7 km S of Volcano, Hawaii",earthquake,0.22,0.19,0.16973795610841,14,reviewed,hv,hv
2024-07-25T19:24:45.820Z,19.3845,-155.248833333333,0.39,2.56,ml,33,57,0.002545,0.1,hv,hv74364026,2024-07-25T20:29:43.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.13,0.12,0.268186278826282,20,reviewed,hv,hv
2024-07-25T18:45:00.170Z,19.3901666666667,-155.246833333333,1.6,3.03,ml,30,60,0.00627,0.09,hv,hv74363931,2024-07-26T14:12:20.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.17,0.170172193303021,19,reviewed,hv,hv
2024-07-25T18:29:46.330Z,19.3778333333333,-155.24,0.96,2.55,ml,31,71,0.004282,0.08,hv,hv74363901,2024-07-26T13:51:33.040Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.15,0.154576537181546,16,reviewed,hv,hv
2024-07-25T18:10:42.950Z,19.3783333333333,-155.238833333333,0.9,3.19,ml,42,41,0.005028,0.11,hv,hv74363841,2024-07-25T19:27:00.990Z,"7 km S of Volcano, Hawaii",earthquake,0.16,0.14,0.413249715325395,26,reviewed,hv,hv
2024-07-25T17:42:48.700Z,19.3691666666667,-155.234666666667,-0.43,2.94,ml,49,51,0.007116,0.17,hv,hv74363781,2024-07-25T23:05:07.640Z,"8 km S of Volcano, Hawaii",earthquake,0.18,0.15,0.188562602735051,25,reviewed,hv,hv
2024-07-25T17:12:03.621Z,-3.1885,139.9221,48.265,4.4,mb,25,59,1.028,0.7,us,us6000nfsd,2024-07-25T18:50:48.040Z,"102 km SW of Abepura, Indonesia",earthquake,5.28,8.154,0.12,20,reviewed,us,us
2024-07-25T17:11:38.860Z,-6.0852,102.896,10,5.3,mb,82,115,1.714,0.79,us,us6000nfsb,2024-07-25T17:31:56.040Z,"231 km S of Pagar Alam, Indonesia",earthquake,7.4,1.83,0.055,109,reviewed,us,us
2024-07-25T17:09:51.890Z,19.3771666666667,-155.238166666667,1.43,2.95,ml,34,72,0.004258,0.08,hv,hv74363671,2024-07-25T18:39:44.040Z,"7 km S of Volcano, Hawaii",earthquake,0.15,0.14,0.127474373007749,17,reviewed,hv,hv
2024-07-25T16:57:05.900Z,19.3796666666667,-155.2355,1.96,2.87,ml,37,77,0.00775,0.11,hv,hv74363636,2024-07-26T19:22:45.040Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.18,0.263012911769768,20,reviewed,hv,hv
2024-07-25T16:51:06.900Z,19.3781666666667,-155.2355,1.59,3.23,ml,38,76,0.006647,0.1,hv,hv74363621,2024-07-26T19:24:53.040Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.17,0.203807158212064,19,reviewed,hv,hv
2024-07-25T16:49:08.170Z,19.3821666666667,-155.247666666667,0.31,3.53,ml,35,59,0.004784,0.11,hv,hv74363616,2024-07-26T18:52:53.989Z,"6 km SSW of Volcano, Hawaii",earthquake,0.15,0.16,0.121756989067091,14,reviewed,hv,hv
2024-07-25T16:42:56.750Z,19.3768333333333,-155.237166666667,1.49,2.81,ml,35,73,0.004594,0.1,hv,hv74363606,2024-07-26T19:21:10.040Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.17,0.133806685263401,15,reviewed,hv,hv
2024-07-25T16:32:33.010Z,19.3778333333333,-155.2385,1.6,2.6,ml,37,72,0.004687,0.09,hv,hv74363576,2024-07-26T19:15:24.040Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.16,0.201649017962755,15,reviewed,hv,hv
2024-07-25T16:30:45.480Z,19.3781666666667,-155.234166666667,1.69,2.89,ml,27,78,0.00761,0.1,hv,hv74363566,2024-07-27T02:13:53.410Z,"7 km S of Volcano, Hawaii",earthquake,0.23,0.19,0.0394017744937347,2,reviewed,hv,hv
2024-07-25T16:19:58.220Z,19.375,-155.241668701172,0.230000004172325,2.62,ml,16,82,0.001741,0.119999997,hv,hv74363536,2024-07-25T16:22:54.840Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.140000001,0.49,31,automatic,hv,hv
2024-07-25T16:11:38.832Z,-22.9033,-177.1703,141.49,4.8,mb,33,140,2.553,1.03,us,us6000nfr7,2024-07-25T16:28:30.040Z,"272 km SW of Houma, Tonga",earthquake,14.74,8.885,0.061,84,reviewed,us,us
2024-07-25T16:10:59.900Z,19.3861675262451,-155.249664306641,-0.0799999982118607,2.72,ml,50,45,0.001686,0.280000001,hv,hv74363506,2024-07-26T19:17:39.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.21,0.159999996,0.48,29,automatic,hv,hv
2024-07-25T15:53:04.660Z,19.3855,-155.246166666667,1.78,3.04,ml,31,61,0.004855,0.1,hv,hv74363446,2024-07-26T14:28:55.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.17,0.136117260702435,14,reviewed,hv,hv
2024-07-25T15:43:39.810Z,19.1625003814697,-155.511169433594,26.5100002288818,3.07,ml,12,237,0.1286,0.0799999982,hv,hv74363421,2024-07-25T15:46:19.440Z,"5 km SW of Pāhala, Hawaii",earthquake,1.33,1.11000001,0.29,12,automatic,hv,hv
2024-07-25T15:42:27.922Z,55.5841,-158.1626,16.5,2.8,ml,,,,0.38,ak,ak0249ilfeiw,2024-07-25T16:07:03.040Z,"71 km ESE of Perryville, Alaska",earthquake,,3.4,,,automatic,ak,ak
2024-07-25T15:39:03.020Z,19.3888339996338,-155.250335693359,0.709999978542328,2.59,ml,46,41,0.003432,0.389999986,hv,hv74363406,2024-07-26T14:07:04.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.27,0.200000003,0.36,21,automatic,hv,hv
2024-07-25T15:34:57.050Z,19.3778333333333,-155.235333333333,1.32,2.87,ml,34,76,0.006542,0.08,hv,hv74363391,2024-07-26T13:59:54.040Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.17,0.21709812470996,16,reviewed,hv,hv
2024-07-25T15:29:11.811Z,32.773,-100.679,2.1729,2.6,ml,21,51,0.1,0.3,tx,tx2024onoh,2024-07-26T15:40:45.754Z,"17 km NNE of Hermleigh, Texas",earthquake,1.33931106874549,1.8647490998026486,0.2,16,reviewed,tx,tx
2024-07-25T15:23:08.140Z,19.3715,-155.234333333333,0.29,2.78,ml,27,82,0.006271,0.1,hv,hv74363356,2024-07-26T14:04:53.040Z,"7 km S of Volcano, Hawaii",earthquake,0.17,0.14,0.154913647154339,8,reviewed,hv,hv
2024-07-25T15:21:16.630Z,19.3811666666667,-155.237166666667,-0.46,2.83,ml,36,74,0.008227,0.12,hv,hv74363346,2024-07-25T16:36:59.040Z,"6 km S of Volcano, Hawaii",earthquake,0.14,0.15,0.358840432231116,24,reviewed,hv,hv
2024-07-25T15:05:20.776Z,-60.7463,-25.3689,10,5.8,mww,59,54,8.809,0.66,us,us6000nfpd,2024-07-26T15:10:04.719Z,"South Sandwich Islands region",earthquake,10.91,1.861,0.11,8,reviewed,us,us
2024-07-25T15:03:11.590Z,19.3958339691162,-155.247329711914,0.959999978542328,2.6,ml,32,54,0.01094,0.239999995,hv,hv74363271,2024-07-26T13:56:49.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.2,0.189999998,0.36,18,automatic,hv,hv
2024-07-25T15:00:42.970Z,19.3859996795654,-155.240997314453,1.08000004291534,2.87,ml,55,38,0.009747,0.389999986,hv,hv74363266,2024-07-25T16:10:49.040Z,"6 km S of Volcano, Hawaii",earthquake,0.26,0.200000003,0.4,37,automatic,hv,hv
2024-07-25T14:51:19.620Z,19.3805,-155.243166666667,0.99,3.48,ml,50,47,0.007307,0.11,hv,hv74363241,2024-07-25T15:38:43.728Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.15,0.469943189486129,34,reviewed,hv,hv
2024-07-25T14:51:04.260Z,19.3861666666667,-155.245,1.74,2.71,ml,25,72,0.005992,0.1,hv,hv74363246,2024-07-26T13:52:43.040Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.18,0.264579885360223,18,reviewed,hv,hv
2024-07-25T14:44:17.060Z,19.3863334655762,-155.254837036133,0.759999990463257,2.52,ml,35,46,0.003429,0.209999993,hv,hv74363216,2024-07-26T13:50:32.040Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.140000001,0.31,19,automatic,hv,hv
2024-07-25T14:33:49.300Z,19.3791666666667,-155.238333333333,1.15,3.88,ml,45,69,0.005969,0.1,hv,hv74363196,2024-07-25T18:40:15.338Z,"7 km S of Volcano, Hawaii",earthquake,0.17,0.15,0.417295169790872,23,reviewed,hv,hv
2024-07-25T14:23:08.790Z,19.3813323974609,-155.240173339844,1.70000004768372,2.80999994,md,46,64,0.007735,0.300000012,hv,hv74363171,2024-07-25T14:25:56.810Z,"6 km S of Volcano, Hawaii",earthquake,0.26,0.219999999,0.439999998,23,automatic,hv,hv
2024-07-25T14:11:05.723Z,9.9158,-70.7681,10,5,mb,50,69,1.034,1.31,us,us6000nfng,2024-07-25T19:33:12.310Z,"18 km ENE of Mene Grande, Venezuela",earthquake,3.12,1.88,0.035,256,reviewed,us,us
2024-07-25T14:04:30.008Z,27.658,56.294,10,4.4,mb,24,137,2.703,0.45,us,us6000nfnd,2024-07-25T15:56:58.040Z,"52 km N of Bandar Abbas, Iran",earthquake,13.08,1.938,0.1,29,reviewed,us,us
2024-07-25T13:19:03.138Z,62.9662,-150.6576,110.7,2.8,ml,,,,0.44,ak,ak0249ik3jwr,2024-07-25T14:10:08.040Z,"52 km N of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-25T13:04:43.380Z,19.378,-155.231166666667,1.93,2.56,ml,43,82,0.009944,0.12,hv,hv74362971,2024-07-26T03:44:20.880Z,"7 km S of Volcano, Hawaii",earthquake,0.21,0.18,0.337675155562578,18,reviewed,hv,hv
2024-07-25T12:45:31.900Z,19.3801666666667,-155.240333333333,1.17,3.31,ml,50,41,0.006569,0.12,hv,hv74362931,2024-07-26T08:09:06.040Z,"6 km S of Volcano, Hawaii",earthquake,0.16,0.14,0.482618935357893,29,reviewed,hv,hv
2024-07-25T12:14:32.620Z,19.1571666666667,-155.499,32.31,2.81,md,50,130,0.03491,0.1,hv,hv74362861,2024-07-25T23:50:15.460Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.57,0.54,0.0343928080237257,9,reviewed,hv,hv
2024-07-25T11:31:12.958Z,44.021,148.3588,27.14,4.6,mb,40,170,4.308,0.58,us,us6000nfm4,2024-07-25T11:53:37.040Z,"133 km E of Shikotan, Russia",earthquake,11.17,7.425,0.091,36,reviewed,us,us
2024-07-25T11:21:17.330Z,19.3898334503174,-155.239334106445,1.12000000476837,2.59,ml,44,47,0.0121,0.289999992,hv,hv74362711,2024-07-25T11:23:55.350Z,"5 km S of Volcano, Hawaii",earthquake,0.25,0.209999993,0.34,21,automatic,hv,hv
2024-07-25T09:49:28.073Z,37.0861,75.0883,10,4.4,mb,36,83,3.521,1.34,us,us6000nflf,2024-07-25T11:02:13.040Z,"91 km NNE of Barishal, Pakistan",earthquake,7.97,1.971,0.138,15,reviewed,us,us
2024-07-25T09:47:41.455Z,-14.6651,170.804,636.363,4.9,mb,53,53,7.606,0.63,us,us6000nfld,2024-07-25T10:09:19.040Z,"Vanuatu region",earthquake,11.02,8.531,0.07,64,reviewed,us,us
2024-07-25T08:56:27.750Z,19.3735008239746,-155.230163574219,2.44000005722046,2.74,ml,16,88,0.00986,0.129999995,hv,hv74362371,2024-07-26T04:06:51.040Z,"7 km S of Volcano, Hawaii",earthquake,0.34,0.25,0.42,37,automatic,hv,hv
2024-07-25T07:26:11.191Z,38.4715,141.6614,75.97,4.5,mb,75,123,3.354,0.96,us,us6000nfke,2024-07-25T07:44:22.040Z,"18 km E of Onagawa Chō, Japan",earthquake,9.98,7.801,0.068,63,reviewed,us,us
2024-07-25T06:38:13.390Z,19.3718338012695,-155.205993652344,1.96000003814697,2.54,ml,13,112,0.009182,0.119999997,hv,hv74361971,2024-07-25T06:40:52.960Z,"8 km SSE of Volcano, Hawaii",earthquake,0.39,0.310000002,0.29,14,automatic,hv,hv
2024-07-25T06:21:52.989Z,-29.8473,-177.0175,10,5.7,mww,74,59,0.979,1.06,us,us6000nfjw,2024-07-25T06:42:09.952Z,"Kermadec Islands, New Zealand",earthquake,8.49,1.853,0.069,20,reviewed,us,us
2024-07-25T06:09:34.190Z,19.3716659545898,-155.209838867188,2.04999995231628,2.57,ml,48,59,0.005745,0.300000012,hv,hv74361906,2024-07-25T06:41:32.040Z,"8 km SSE of Volcano, Hawaii",earthquake,0.42,0.340000004,0.44,29,automatic,hv,hv
2024-07-25T06:06:16.070Z,19.3693332672119,-155.211502075195,2.0699999332428,2.53,ml,43,57,0.005819,0.289999992,hv,hv74361891,2024-07-25T06:39:50.040Z,"8 km SSE of Volcano, Hawaii",earthquake,0.42,0.370000005,0.61,24,automatic,hv,hv
2024-07-25T05:57:43.970Z,19.3700008392334,-155.209838867188,2.66000008583069,2.59,ml,53,55,0.006537,0.330000013,hv,hv74361861,2024-07-25T06:00:20.970Z,"8 km SSE of Volcano, Hawaii",earthquake,0.43,0.560000002,0.43,32,automatic,hv,hv
2024-07-25T05:57:38.570Z,19.3719997406006,-155.212997436523,1.91999995708466,2.59,ml,33,104,0.002956,0.150000006,hv,hv74361866,2024-07-25T06:00:33.050Z,"8 km SSE of Volcano, Hawaii",earthquake,0.27,0.209999993,0.56,30,automatic,hv,hv
2024-07-25T05:44:15.948Z,-3.058,-76.5136,117.003,4.7,mb,105,111,2.167,0.83,us,us6000nfje,2024-07-25T05:59:12.040Z,"46 km N of Alianza Cristiana, Peru",earthquake,10.11,7.785,0.033,275,reviewed,us,us
2024-07-25T04:15:19.790Z,32.751,-100.657,7.7881,2.5,ml,14,80,0.1,0.1,tx,tx2024omsb,2024-07-25T21:38:05.040Z,"16 km NE of Hermleigh, Texas",earthquake,0.585743610522606,0.88562269050949,0.1,23,reviewed,tx,tx
2024-07-25T04:01:46.557Z,35.7437,140.2159,51.698,4.2,mb,22,255,1.809,0.54,us,us6000nfiy,2024-07-25T04:27:46.040Z,"3 km NNW of Sakura, Japan",earthquake,10.73,12.469,0.159,11,reviewed,us,us
2024-07-25T03:49:59.360Z,33.2231667,-116.048,3.22,3.45,ml,92,20,0.07697,0.21,ci,ci40670687,2024-07-26T03:52:08.381Z,"12 km NE of Ocotillo Wells, CA",earthquake,0.13,0.4,0.14,190,reviewed,ci,ci
2024-07-25T03:14:58.330Z,32.747,-100.657,9.3018,2.6,ml,22,80,0.1,0.2,tx,tx2024omqa,2024-07-25T21:33:56.040Z,"15 km NE of Hermleigh, Texas",earthquake,0.6671660367698247,0.9011459978896924,0.2,19,reviewed,tx,tx
2024-07-25T02:57:42.991Z,32.768,-100.683,3.0029,4,ml,33,56,0.1,0.4,tx,tx2024ompo,2024-07-25T21:30:55.535Z,"16 km NNE of Hermleigh, Texas",earthquake,1.7254234701008677,1.1814816804955648,0.1,43,reviewed,tx,tx
2024-07-25T02:41:06.432Z,35.7067,135.2333,369.97,4.3,mb,98,94,2.546,0.68,us,us6000nfi9,2024-07-25T03:34:32.040Z,"6 km NW of Kameshima, Japan",earthquake,10.06,6.114,0.061,77,reviewed,us,us
2024-07-25T02:39:07.953Z,-20.1411,-177.7643,535.115,4.8,mb,30,97,2.607,0.81,us,us6000nfia,2024-07-25T10:19:12.018Z,"280 km WNW of Houma, Tonga",earthquake,15.78,10.279,0.111,25,reviewed,us,us
2024-07-25T01:48:14.650Z,19.1575,-155.361666666667,27.91,3.42,ml,52,180,0.08649,0.12,hv,hv74361241,2024-07-25T06:43:58.617Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.41,0.65,0.187839428573968,37,reviewed,hv,hv
2024-07-25T01:47:16.330Z,18.7665,-67.4021666666667,7.77,3.17,md,21,198,0.366,0.46,pr,pr71456203,2024-07-25T02:10:30.970Z,"44 km NW of San Antonio, Puerto Rico",earthquake,1.16,1.37,0.0585962229961658,12,reviewed,pr,pr
2024-07-25T01:33:16.360Z,19.3533333333333,-155.245,7.35,2.75,ml,32,63,0.02055,0.08,hv,hv74361206,2024-07-25T02:41:20.981Z,"9 km S of Volcano, Hawaii",earthquake,0.24,0.4,0.150423320858949,26,reviewed,hv,hv
2024-07-25T01:22:27.346Z,32.76,-100.644,8.7158,3.1,ml,16,70,0.1,0.1,tx,tx2024ommk,2024-07-25T03:14:51.344Z,"17 km NE of Hermleigh, Texas",earthquake,1.1779568581467923,1.6061926994837337,0.1,24,reviewed,tx,tx
2024-07-25T00:57:10.270Z,19.369,-155.231666666667,0.18,3.19,ml,47,92,0.009587,0.1,hv,hv74361116,2024-07-25T02:43:13.895Z,"8 km S of Volcano, Hawaii",earthquake,0.15,0.11,0.285845931524659,31,reviewed,hv,hv
2024-07-25T00:31:38.600Z,19.3798333333333,-155.239666666667,0.83,3.1,ml,39,71,0.006296,0.09,hv,hv74361051,2024-07-25T01:14:14.003Z,"6 km S of Volcano, Hawaii",earthquake,0.15,0.12,0.243974933586648,17,reviewed,hv,hv
2024-07-25T00:30:39.146Z,-17.1263,-65.6874,10,4.6,mb,50,92,2.104,0.91,us,us6000nfh3,2024-07-25T15:26:06.118Z,"31 km NE of Colomi, Bolivia",earthquake,8.45,1.905,0.081,45,reviewed,us,us
2024-07-25T00:21:12.750Z,19.3638333333333,-155.215166666667,0.26,2.54,ml,27,108,0.009905,0.09,hv,hv74361026,2024-07-25T01:22:38.580Z,"8 km SSE of Volcano, Hawaii",earthquake,0.22,0.13,0.188420350239578,19,reviewed,hv,hv
2024-07-25T00:20:55.885Z,32.752,-100.66,9.3262,2.7,ml,12,68,0.1,0.1,tx,tx2024omki,2024-07-25T13:16:42.040Z,"15 km NE of Hermleigh, Texas",earthquake,1.1807289119144646,1.4492483272665158,0.1,16,reviewed,tx,tx
2024-07-25T00:09:29.450Z,19.3806667327881,-155.246994018555,0.109999999403954,2.52,ml,26,61,0.00631,0.280000001,hv,hv74361001,2024-07-25T00:12:11.580Z,"7 km S of Volcano, Hawaii",earthquake,0.23,0.189999998,0.36,21,automatic,hv,hv
2024-07-24T23:22:53.100Z,18.8025,-67.2163333333333,19.92,3.13,md,13,303,0.3478,0.16,pr,pr71456193,2024-07-24T23:33:45.890Z,"36 km NNW of San Antonio, Puerto Rico",earthquake,1.07,15.62,0.10142883347429,8,reviewed,pr,pr
2024-07-24T23:08:24.200Z,39.0323333333333,-111.529166666667,8.12,2.81,ml,38,41,0.1371,0.14,uu,uu80076406,2024-07-25T13:22:14.920Z,"18 km ESE of Mayfield, Utah",earthquake,0.27,0.71,0.128505779373449,29,reviewed,uu,uu
2024-07-24T22:25:16.946Z,60.3338,-153.3661,13,2.5,ml,,,,0.21,ak,ak0249h1yf8u,2024-07-24T22:26:36.190Z,"54 km ENE of Port Alsworth, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-24T21:34:32.260Z,19.3791666666667,-155.242666666667,0.09,3.12,ml,32,75,0.005899,0.11,hv,hv74360601,2024-07-24T22:15:09.350Z,"7 km S of Volcano, Hawaii",earthquake,0.15,0.12,0.24491742883208,21,reviewed,hv,hv
2024-07-24T21:33:54.430Z,19.3873329162598,-155.231506347656,1.32000005245209,2.5999999,md,26,79,0.01617,0.330000013,hv,hv74360596,2024-07-24T21:36:49.670Z,"6 km S of Volcano, Hawaii",earthquake,0.33,0.349999994,0.550000012,18,automatic,hv,hv
2024-07-24T21:17:44.390Z,19.3808326721191,-155.199829101562,-1.01999998092651,2.75,ml,17,142,0.03917,0.370000005,hv,hv74360526,2024-07-24T21:20:26.430Z,"7 km SSE of Volcano, Hawaii",earthquake,0.88,0.389999986,0.39,31,automatic,hv,hv
2024-07-24T21:17:42.750Z,19.3573333333333,-155.210166666667,0.36,2.6,ml,34,59,0.01712,0.1,hv,hv74360521,2024-07-25T01:20:58.100Z,"9 km SSE of Volcano, Hawaii",earthquake,0.16,0.15,0.19701045462889,20,reviewed,hv,hv
2024-07-24T20:50:02.851Z,44.3575,-115.1597,10,2.6,ml,27,61,0.337,0.69,us,us6000nfeb,2024-07-25T18:22:46.941Z,"23 km NW of Stanley, Idaho",earthquake,1.64,1.991,0.043,70,reviewed,us,us
2024-07-24T20:47:02.690Z,19.3736666666667,-155.2135,1.79,2.76,ml,44,98,0.001892,0.11,hv,hv74360431,2024-07-25T17:59:10.040Z,"7 km SSE of Volcano, Hawaii",earthquake,0.23,0.2,0.247426596426475,21,reviewed,hv,hv
2024-07-24T20:45:55.606Z,32.769,-100.668,3.7354,3.4,ml,17,53,0.1,0.2,tx,tx2024omdf,2024-07-26T23:13:51.188Z,"17 km NNE of Hermleigh, Texas",earthquake,0.9398502936247028,1.6368798936420852,0.2,19,reviewed,tx,tx
2024-07-24T20:37:03.670Z,19.3618335723877,-155.213500976562,0.829999983310699,2.69,ml,20,55,0.01204,0.219999999,hv,hv74360391,2024-07-24T20:39:40.350Z,"9 km SSE of Volcano, Hawaii",earthquake,0.36,0.25,0.57,25,automatic,hv,hv
2024-07-24T20:35:35.660Z,19.3793334960938,-155.229507446289,0.119999997317791,2.69,ml,34,65,0.01195,0.310000002,hv,hv74360381,2024-07-24T20:38:14.550Z,"7 km S of Volcano, Hawaii",earthquake,0.2,0.159999996,0.51,25,automatic,hv,hv
2024-07-24T20:34:53.070Z,19.3761672973633,-155.212005615234,2.39000010490417,2.6,ml,36,60,0.004062,0.340000004,hv,hv74360386,2024-07-24T20:38:18.640Z,"7 km SSE of Volcano, Hawaii",earthquake,0.38,0.419999987,0.44,25,automatic,hv,hv
2024-07-24T20:32:30.876Z,56.9229,-145.8792,10,3.6,ml,29,228,2.526,0.38,us,us6000nfdw,2024-07-24T21:42:32.390Z,"Gulf of Alaska",earthquake,9.25,2.016,0.045,64,reviewed,us,us
2024-07-24T20:27:12.800Z,19.3688333333333,-155.210166666667,2.03,2.75,ml,27,108,0.007044,0.1,hv,hv74360356,2024-07-25T16:33:12.040Z,"8 km SSE of Volcano, Hawaii",earthquake,0.29,0.24,0.21751792512752,20,reviewed,hv,hv
2024-07-24T20:23:36.780Z,19.3873329162598,-155.20783996582,1.97000002861023,2.52,ml,39,70,0.01529,0.379999995,hv,hv74360341,2024-07-24T20:26:19.160Z,"6 km SSE of Volcano, Hawaii",earthquake,0.49,0.550000012,0.41,28,automatic,hv,hv
2024-07-24T20:21:25.280Z,19.3863334655762,-155.209838867188,1.91999995708466,2.65,ml,52,69,0.01358,0.310000002,hv,hv74360336,2024-07-25T16:23:30.040Z,"6 km SSE of Volcano, Hawaii",earthquake,0.39,0.449999988,0.46,35,automatic,hv,hv
2024-07-24T20:15:03.080Z,19.3799991607666,-155.209167480469,1.6599999666214,2.68,ml,47,66,0.0086,0.270000011,hv,hv74360311,2024-07-24T20:17:42.090Z,"7 km SSE of Volcano, Hawaii",earthquake,0.33,0.289999992,0.53,28,automatic,hv,hv
2024-07-24T20:14:34.450Z,19.378833770752,-155.227340698242,0.810000002384186,2.67,ml,25,65,0.01225,0.200000003,hv,hv74360306,2024-07-24T20:17:13.210Z,"7 km S of Volcano, Hawaii",earthquake,0.24,0.200000003,0.35,27,automatic,hv,hv
2024-07-24T20:06:18.400Z,19.3805,-155.243666666667,1.14,2.73,ml,26,76,0.007476,0.1,hv,hv74360281,2024-07-25T16:03:04.040Z,"6 km S of Volcano, Hawaii",earthquake,0.18,0.13,0.151228076916976,15,reviewed,hv,hv
2024-07-24T20:01:01.090Z,19.3791666666667,-155.230666666667,0.47,2.67,ml,29,83,0.01091,0.11,hv,hv74360261,2024-07-25T15:47:32.040Z,"7 km S of Volcano, Hawaii",earthquake,0.18,0.12,0.243528474129774,24,reviewed,hv,hv
2024-07-24T19:12:05.700Z,19.3793333333333,-155.233666666667,1.9,2.65,ml,38,79,0.008708,0.1,hv,hv74360121,2024-07-26T19:28:13.360Z,"7 km S of Volcano, Hawaii",earthquake,0.2,0.18,0.29416928842691,18,reviewed,hv,hv
